SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,200 Claremont Rd,Ridgewood,NJ,07450,1200000,5,4.0,Ridgewood,,11238,,1,,,Active,May-14-2022 01:00 PM,May-14-2022 04:00 PM,https://www.redfin.com/NJ/Ridgewood/200-Claremont-Rd-07450/home/35841203,NJMLS,22015830,N,Y,40.9791967,-74.1356718
MLS Listing,,Single Family Residential,16 Stuyvesant Rd,Montvale,NJ,07645,748000,5,4.5,Montvale,,52999,,1,,,Active,May-8-2022 01:00 PM,May-8-2022 04:00 PM,https://www.redfin.com/NJ/Montvale/16-Stuyvesant-Rd-07645/home/35796005,NJMLS,22015829,N,Y,41.0525378,-74.0788915
MLS Listing,,Single Family Residential,65 Jacquelin Ave,Ho-ho-kus,NJ,07423,1450000,4,3.5,Ho-ho-kus,,54607,,1,,,Active,May-8-2022 01:00 PM,May-8-2022 04:00 PM,https://www.redfin.com/NJ/Ho-Ho-Kus/65-Jacquelin-Ave-07423/home/35767781,NJMLS,22015823,N,Y,41.0044211,-74.0905623
MLS Listing,,Single Family Residential,134 Wilbur Rd,Bergenfield,NJ,07621,659000,4,2.5,Bergenfield,,5001,,1,,,Active,May-8-2022 11:00 AM,May-8-2022 01:00 PM,https://www.redfin.com/NJ/Bergenfield/134-Wilbur-Rd-07621/home/35682017,NJMLS,22015816,N,Y,40.910294,-74.0082765
MLS Listing,,Single Family Residential,136 Kent St,Hackensack,NJ,07601,700000,4,2.5,Hackensack,,5001,,1,,,Active,May-15-2022 11:00 AM,May-15-2022 02:00 PM,https://www.redfin.com/NJ/Hackensack/136-Kent-St-07601/home/108170679,NJMLS,22015815,N,Y,40.8783476,-74.0600527
MLS Listing,,Single Family Residential,67 Harding Ave,Westwood,NJ,07675,499000,4,2.0,Westwood,,7749,,1,,,Active,,,https://www.redfin.com/NJ/Westwood/67-Harding-Ave-07675/home/35884694,NJMLS,22015808,N,Y,40.9978513,-74.0409136
MLS Listing,,Single Family Residential,712 Orangeburgh Rd,River Vale,NJ,07675,790000,5,3.5,River Vale,,10010,,1,,,Active,,,https://www.redfin.com/NJ/River-Vale/712-Orangeburgh-Rd-07675/home/35847743,NJMLS,22015790,N,Y,41.0363857,-74.0038923
MLS Listing,,Single Family Residential,238 S Central Ave,Ramsey,NJ,07446,2297000,5,3.5,Ramsey,,248292,,1,,,Active,,,https://www.redfin.com/NJ/Ramsey/238-S-Central-Ave-07446/home/40478101,NJMLS,22015785,N,Y,41.047901,-74.142231
MLS Listing,,Single Family Residential,90 Halifax Rd,Mahwah,NJ,07430,2250000,4,5.0,Mahwah,,465656,,1,,,Active,,,https://www.redfin.com/NJ/Mahwah/90-Halifax-Rd-07430/home/35668362,NJMLS,22015780,N,Y,41.0846142,-74.1824811
MLS Listing,,Single Family Residential,102 E Brinkerhoff Ave,Palisades Park,NJ,07650,1450000,6,3.5,Palisades Park,,7501,,1,,,Active,,,https://www.redfin.com/NJ/Palisades-Park/102-Brinkerhoff-Ave-07650/home/35817027,NJMLS,22015776,N,Y,40.8451282,-73.9957893
MLS Listing,,Single Family Residential,155 Cleenput Ter,Paramus,NJ,07652,1949000,6,5.5,Paramus,,15890,,1,,,Active,,,https://www.redfin.com/NJ/Paramus/155-Cleenput-Ter-07652/home/35818807,NJMLS,22015771,N,Y,40.9312353,-74.0623933
MLS Listing,,Single Family Residential,41 Sunset Rd,Demarest,NJ,07627,2895000,6,6.5,Demarest,,36590,,1,,,Active,May-14-2022 01:00 PM,May-14-2022 04:00 PM,https://www.redfin.com/NJ/Demarest/41-Sunset-Rd-07627/home/35697829,NJMLS,22015770,N,Y,40.947786,-73.9585526
MLS Listing,,Single Family Residential,449 Island Rd,Ramsey,NJ,07446,620000,4,2.0,Ramsey,,71438,,1,,,Active,,,https://www.redfin.com/NJ/Ramsey/449-Island-Rd-07446/home/35831983,NJMLS,22015753,N,Y,41.0700787,-74.1437917
MLS Listing,,Single Family Residential,115 Demarest Ave,Englewood Cliffs,NJ,07632,1449000,4,3.0,Englewood Cliffs,,15002,,1,,,Active,,,https://www.redfin.com/NJ/Englewood-Cliffs/115-Demarest-Ave-07632/home/35721125,NJMLS,22015749,N,Y,40.8855287,-73.9515728
MLS Listing,,Townhouse,222 Undercliff Ave,Edgewater,NJ,07020,1699000,4,4.0,Edgewater,,,,1,,,Active,,,https://www.redfin.com/NJ/Edgewater/222-Undercliff-Ave-07020/home/35711580,NJMLS,22015741,N,Y,40.8213913,-73.9795365
MLS Listing,,Single Family Residential,231 Kociemba Dr,River Vale,NJ,07675,725000,4,2.0,River Vale,,10376,,1,,,Active,May-7-2022 01:00 PM,May-7-2022 04:00 PM,https://www.redfin.com/NJ/River-Vale/231-Kociemba-Dr-07675/home/35849778,NJMLS,22015736,N,Y,40.9961605,-74.0143361
MLS Listing,,Townhouse,626 UNDERCLIFF Ave,Edgewater,NJ,07020,1299000,4,4.0,Edgewater,2074,,,1,626,,Active,May-7-2022 12:00 PM,May-7-2022 02:00 PM,https://www.redfin.com/NJ/Edgewater/626-Undercliff-Ave-07020/home/35710526,HCMLS,220008005,N,Y,40.8366242,-73.9729477
MLS Listing,,Single Family Residential,502 Tappan Rd,Norwood,NJ,07648,575000,4,2.0,Norwood,,17929,,1,,,Active,May-8-2022 01:00 PM,May-8-2022 03:00 PM,https://www.redfin.com/NJ/Norwood/502-Tappan-Rd-07648/home/35806687,NJMLS,22015723,N,Y,41.0055678,-73.9550627
MLS Listing,,Multi-Family (2-4 Unit),151 Rutherford Pl,North Arlington,NJ,07031,548000,5,3.0,North Arlington,,3489,,1,,,Active,May-7-2022 12:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/North-Arlington/151-Rutherford-Pl-07031/home/35803727,NJMLS,22015705,N,Y,40.7851528,-74.1330569
MLS Listing,,Single Family Residential,55 Kenmore Pl,Glen Rock,NJ,07452,699000,4,2.0,Glen Rock,,8999,,1,,,Active,May-7-2022 01:00 PM,May-7-2022 04:00 PM,https://www.redfin.com/NJ/Glen-Rock/55-Kenmore-Pl-07452/home/35749094,NJMLS,22015698,N,Y,40.9633127,-74.1392501
MLS Listing,,Single Family Residential,103 Oweno Rd,Mahwah,NJ,07430,849000,4,2.5,Mahwah,,24498,,1,,,Active,May-7-2022 12:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/Mahwah/103-Oweno-Rd-07430/home/35783681,NJMLS,22015682,N,Y,41.0879306,-74.1392731
MLS Listing,,Multi-Family (2-4 Unit),153 Passaic St,Hackensack,NJ,07601,475000,4,2.0,Hackensack,,5998,,1,,,Active,May-7-2022 01:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/Hackensack/153-Passaic-St-07601/home/35902966,NJMLS,22015654,N,Y,40.8927362,-74.0455035
MLS Listing,,Multi-Family (2-4 Unit),268 Broad Ave,Leonia,NJ,07605,1200000,6,3.0,Leonia,,7501,,1,,,Active,,,https://www.redfin.com/NJ/Leonia/268-Broad-Ave-07605/home/35770213,NJMLS,22015651,N,Y,40.8602827,-73.9893618
MLS Listing,,Single Family Residential,7 Winthrop Pl,Leonia,NJ,07605,899000,4,2.5,Leonia,,5998,,1,,,Active,,,https://www.redfin.com/NJ/Leonia/7-Winthrop-Pl-07605/home/35770607,NJMLS,22015646,N,Y,40.85595,-73.98574
MLS Listing,,Single Family Residential,219 Grayson Pl,Teaneck,NJ,07666,679900,4,2.0,Teaneck,,7501,,1,,,Active,,,https://www.redfin.com/NJ/Teaneck/219-Grayson-Pl-07666/home/35865791,NJMLS,22015639,N,Y,40.8911935,-74.0123163
MLS Listing,,Single Family Residential,8 Meadow Ct,Norwood,NJ,07648,975888,4,3.0,Norwood,,10001,,1,,,Active,May-7-2022 01:00 PM,May-7-2022 04:00 PM,https://www.redfin.com/NJ/Norwood/8-Meadow-Ct-07648/home/35806753,NJMLS,22015629,N,Y,41.004625,-73.9589659
MLS Listing,,Single Family Residential,70 Bruno St,Moonachie,NJ,07074,347887,4,3.0,Moonachie,,5001,,1,,,Active,,,https://www.redfin.com/NJ/Moonachie/70-Bruno-St-07074/home/35796287,NJMLS,22015625,N,Y,40.8415993,-74.0469837
MLS Listing,,Single Family Residential,71 Howard Park Dr,Tenafly,NJ,07670,1950000,4,3.5,Tenafly,,22952,,1,,,Active,,,https://www.redfin.com/NJ/Tenafly/71-Howard-Park-Dr-07670/home/35875108,NJMLS,22015617,N,Y,40.9134627,-73.956624
MLS Listing,,Single Family Residential,437 Locust Ave,Paramus,NJ,07652,1059995,4,3.5,Paramus,,10001,,1,,,Active,May-7-2022 12:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/Paramus/437-Locust-Ave-07652/home/35908078,NJMLS,22015615,N,Y,40.9441308,-74.042566
MLS Listing,,Single Family Residential,414 Alpine Ter,Ridgewood,NJ,07450,828000,5,3.0,Ridgewood,,6490,,1,,,Active,May-7-2022 12:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/Ridgewood/414-Alpine-Ter-07450/home/35839684,NJMLS,22015612,N,Y,40.9935342,-74.1230555
MLS Listing,,Single Family Residential,314 Ramapo Valley Rd,Oakland,NJ,07436,625000,5,4.5,Oakland,,22085,,1,,,Active,,,https://www.redfin.com/NJ/Oakland/314-Ramapo-Valley-Rd-07436/home/35808889,NJMLS,22015605,N,Y,41.0222706,-74.2440456
MLS Listing,,Single Family Residential,1500 River Rd,Teaneck,NJ,07666,5700000,10,11.5,Teaneck,,108464,,1,,,Active,,,https://www.redfin.com/NJ/Teaneck/1500-River-Rd-07666/home/144028619,NJMLS,22015603,N,Y,40.9096176,-74.0239393
MLS Listing,,Single Family Residential,222 Hillcrest Ave,Wood Ridge,NJ,07075,739000,4,3.0,Wood Ridge,,5502,,1,,,Active,,,https://www.redfin.com/NJ/Wood-Ridge/222-Hillcrest-Ave-07075/home/35890779,NJMLS,22015580,N,Y,40.8485602,-74.0837787
MLS Listing,,Single Family Residential,3 Foster Ct,Midland Park,NJ,07432,1150000,4,3.5,Midland Park,,12524,,1,,,Active,,,https://www.redfin.com/NJ/Midland-Park/3-Foster-Ct-07432/home/167639556,NJMLS,22015578,N,Y,40.991554,-74.1345329
MLS Listing,,Single Family Residential,4 Donner Ct,Mahwah,NJ,07430,2250000,7,6.5,Mahwah,,40075,,1,,,Active,,,https://www.redfin.com/NJ/Mahwah/4-Donner-Ct-07430/home/35788345,NJMLS,22015569,N,Y,41.0431016,-74.1678971
MLS Listing,,Single Family Residential,74 Coopers Ln,River Vale,NJ,07675,949500,7,5.0,River Vale,,26136,,1,,,Active,May-7-2022 01:00 PM,May-7-2022 04:00 PM,https://www.redfin.com/NJ/River-Vale/74-Coopers-Ln-07675/home/35850087,NJMLS,22015560,N,Y,40.9903084,-73.9942284
MLS Listing,,Single Family Residential,306 Hutchinson Rd,Englewood,NJ,07631,3200000,5,6.5,Englewood,,27948,,1,,,Active,,,https://www.redfin.com/NJ/Englewood/306-Hutchinson-Rd-07631/home/35719325,NJMLS,22015557,N,Y,40.880171,-73.9699402
MLS Listing,,Single Family Residential,99 Kensington Ave,Norwood,NJ,07648,725000,4,2.5,Norwood,,10001,,1,,,Active,May-7-2022 01:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/Norwood/99-Kensington-Ave-07648/home/35906747,NJMLS,22015556,N,Y,40.9901733,-73.9648893
MLS Listing,,Single Family Residential,125 Hollywood Ave,Ho-ho-kus,NJ,07423,1199000,4,3.0,Ho-ho-kus,,21522,,1,,,Active,May-7-2022 11:00 AM,May-7-2022 02:00 PM,https://www.redfin.com/NJ/Ho-Ho-Kus/125-Hollywood-Ave-07423/home/35768114,NJMLS,22015552,N,Y,41.0026136,-74.1119065
MLS Listing,,Single Family Residential,31-19 Nicholson Dr,Fair Lawn,NJ,07410,639000,4,2.0,Fair Lawn,,5319,,1,,,Active,May-8-2022 01:00 PM,May-8-2022 04:00 PM,https://www.redfin.com/NJ/Fair-Lawn/31-19-Nicholson-Dr-07410/home/35724224,NJMLS,22015551,N,Y,40.9346521,-74.1084194
MLS Listing,,Single Family Residential,62A Brinkerhoff Ter,Palisades Park,NJ,07650,1179000,4,3.5,Palisades Park,,,,1,,,Active,May-7-2022 11:00 AM,May-7-2022 02:00 PM,https://www.redfin.com/NJ/Palisades-Park/62A-Brinkerhoff-Ter-07650/unit-1/home/56543359,NJMLS,22015537,N,Y,40.8480511,-74.001125
MLS Listing,,Single Family Residential,110 Stratford Rd,Dumont,NJ,07628,588000,4,2.0,Dumont,,5001,,1,,,Active,,,https://www.redfin.com/NJ/Dumont/110-Stratford-Rd-07628/home/35699207,NJMLS,22015532,N,Y,40.9540832,-73.9893159
MLS Listing,,Multi-Family (2-4 Unit),39 Koster St,Wallington,NJ,07057,689000,4,2.0,Wallington,,6621,,1,,,Active,May-7-2022 12:00 PM,May-7-2022 02:00 PM,https://www.redfin.com/NJ/Wallington/39-Koster-St-07057/home/35880206,NJMLS,22015526,N,Y,40.8518634,-74.1100138
MLS Listing,,Single Family Residential,110 Breakneck Rd,Oakland,NJ,07436,899900,4,3.5,Oakland,,43473,,1,,,Active,May-7-2022 01:00 PM,May-7-2022 04:00 PM,https://www.redfin.com/NJ/Oakland/110-Breakneck-Rd-07436/home/35808785,NJMLS,22015524,N,Y,40.995252,-74.2467736
MLS Listing,,Single Family Residential,349 Carlton Ter,Ridgewood,NJ,07450,999000,5,3.0,Ridgewood,,9627,,1,,,Active,May-7-2022 11:00 AM,May-7-2022 01:00 PM,https://www.redfin.com/NJ/Ridgewood/349-Carlton-Ter-07450/home/35840386,NJMLS,22015488,N,Y,40.9905814,-74.1244777
MLS Listing,,Multi-Family (2-4 Unit),250 Corabelle Ave,Lodi,NJ,07644,599000,4,3.0,Lodi,,5001,,1,,,Active,May-8-2022 12:00 PM,May-8-2022 03:00 PM,https://www.redfin.com/NJ/Lodi/250-Corabelle-Ave-07644/home/35775518,NJMLS,22015487,N,Y,40.8831225,-74.0884134
MLS Listing,,Single Family Residential,29 Lehigh Way,Oakland,NJ,07436,580000,4,2.0,Oakland,,12502,,1,,,Active,May-6-2022 12:00 PM,May-6-2022 03:00 PM,https://www.redfin.com/NJ/Oakland/29-Lehigh-Way-07436/home/35810123,NJMLS,22015480,N,Y,41.0308423,-74.2269889
For-Sale-by-Owner Listing,,Single Family Residential,494 Cross St,Township of Washington,NJ,07676,860000,4,3.0,Township Of Washington,2910,10000,1953,1,296,,Active,,,https://www.redfin.com/NJ/Township-of-Washington/494-Cross-St-07676/home/35883802,Fizber.com,11467824,N,Y,40.993874,-74.0513784
MLS Listing,,Single Family Residential,18 Powderhorn Rd,Ho-ho-kus,NJ,07423,2488888,6,8.0,Ho-ho-kus,,44867,,1,,,Active,,,https://www.redfin.com/NJ/Ho-Ho-Kus/18-Powderhorn-Rd-07423/home/35768207,NJMLS,22015471,N,Y,40.9979093,-74.0860502
MLS Listing,,Single Family Residential,242 Wilson Pl,Wyckoff,NJ,07481,599999,4,2.0,Wyckoff,,12602,,2,,,Active,,,https://www.redfin.com/NJ/Wyckoff/242-Wilson-Pl-07481/home/35894905,NJMLS,22015467,N,Y,40.9916629,-74.1564985
MLS Listing,,Single Family Residential,480 Linden Ct,Ridgefield,NJ,07657,869000,4,3.5,Ridgefield,,7349,,2,,,Active,,,https://www.redfin.com/NJ/Ridgefield/480-Linden-Ct-07657/home/35835399,NJMLS,22015456,N,Y,40.831286,-74.0075649
MLS Listing,,Multi-Family (2-4 Unit),538 4th St,Palisades Park,NJ,07650,1590000,6,6.0,Palisades Park,,5001,,2,,,Active,,,https://www.redfin.com/NJ/Palisades-Park/538-4th-St-07650/home/59913774,NJMLS,22015438,N,Y,40.8503077,-73.9880304
MLS Listing,,Single Family Residential,20-05 Prospect Ave,Fair Lawn,NJ,07410,450000,4,2.0,Fair Lawn,,6499,,2,,,Active,,,https://www.redfin.com/NJ/Fair-Lawn/20-05-Prospect-Ave-07410/home/35723382,NJMLS,22015435,N,Y,40.9494658,-74.106217
MLS Listing,,Townhouse,352 New York Ave,Fort Lee,NJ,07024,1777000,5,4.5,Fort Lee,,,,2,,,Active,,,https://www.redfin.com/NJ/Fort-Lee/352-New-York-Ave-07024/home/179311084,NJMLS,22015432,N,Y,40.8602551,-73.9662794
MLS Listing,,Single Family Residential,35 TIMBERLINE Dr,Alpine,NJ,07620,7950000,6,7.0,Alpine,,,,2,,,Active,,,https://www.redfin.com/NJ/Alpine/35-Timberline-Dr-07620/home/35676072,HCMLS,220007842,N,Y,40.958899,-73.9222502
MLS Listing,,Multi-Family (2-4 Unit),1585 Bergen Blvd,Leonia,NJ,07605,830000,5,3.5,Leonia,,7440,,2,,,Active,,,https://www.redfin.com/NJ/Leonia/1585-Bergen-Blvd-07605/home/35770715,NJMLS,22015428,N,Y,40.8547824,-73.984541
MLS Listing,,Single Family Residential,350 Lewelen Cir,Englewood,NJ,07631,1788000,4,2.5,Englewood,,25431,,2,,,Active,May-8-2022 12:00 PM,May-8-2022 03:00 PM,https://www.redfin.com/NJ/Englewood/350-Lewelen-Cir-07631/home/35717079,NJMLS,22015399,N,Y,40.8986726,-73.9552005
MLS Listing,,Single Family Residential,29 Van Orden Rd,Harrington Park,NJ,07640,800000,4,2.5,Harrington Park,,21418,,2,,,Active,,,https://www.redfin.com/NJ/Harrington-Park/29-Van-Orden-Rd-07640/home/35759106,NJMLS,22015397,N,Y,40.990594,-73.9710881
MLS Listing,,Single Family Residential,229 Prospect St,Ridgewood,NJ,07450,1749000,5,5.0,Ridgewood,,22782,,2,,,Active,May-7-2022 11:00 AM,May-7-2022 01:00 PM,https://www.redfin.com/NJ/Ridgewood/229-Prospect-St-07450/home/35842846,NJMLS,22015383,N,Y,40.9743303,-74.1166781
MLS Listing,,Single Family Residential,130 4th Ave,Westwood,NJ,07675,499000,4,2.0,Westwood,,10350,,2,,,Active,,,https://www.redfin.com/NJ/Westwood/130-4th-Ave-07675/home/35886728,NJMLS,22015380,N,Y,40.9783851,-74.0440807
MLS Listing,,Single Family Residential,7 GLEN GOIN Dr,Alpine,NJ,07620,2998000,6,5.5,Alpine,,,,2,,,Active,,,https://www.redfin.com/NJ/Alpine/7-Glengoin-Dr-07620/home/35675477,HCMLS,220007806,N,Y,40.9436979,-73.9279681
MLS Listing,,Single Family Residential,256 PARSELLS Ln,Closter,NJ,07624,2950000,5,5.0,Closter,,,,2,,,Active,,,https://www.redfin.com/NJ/Closter/256-Parsells-Ln-07624/home/52351878,HCMLS,220007802,N,Y,40.9635203,-73.940851
MLS Listing,,Single Family Residential,19 Allison Rd,Alpine,NJ,07620,1750000,5,3.0,Alpine,,56192,,2,,,Active,,,https://www.redfin.com/NJ/Alpine/19-Allison-Rd-07620/home/35675732,NJMLS,22015354,N,Y,40.9526423,-73.9289326
MLS Listing,,Single Family Residential,7 Royal Park Ter,Hillsdale,NJ,07642,899000,5,3.5,Hillsdale,,35676,,2,,,Active,May-8-2022 01:00 PM,May-8-2022 04:00 PM,https://www.redfin.com/NJ/Hillsdale/7-Royal-Park-Ter-07642/home/35764317,NJMLS,22015353,N,Y,41.0102717,-74.0711129
MLS Listing,,Single Family Residential,34 Woodland Rd,Demarest,NJ,07627,1490000,4,4.5,Demarest,,9714,,2,,,Active,,,https://www.redfin.com/NJ/Demarest/34-Woodland-Rd-07627/home/35698068,NJMLS,22015341,N,Y,40.9571772,-73.9732002
MLS Listing,,Multi-Family (2-4 Unit),33 Pulaski Ave,Wallington,NJ,07057,729000,7,3.0,Wallington,,5663,,2,,,Active,,,https://www.redfin.com/NJ/Wallington/33-Pulaski-Ave-07057/home/35880302,NJMLS,22015337,N,Y,40.8497502,-74.1124571
MLS Listing,,Multi-Family (2-4 Unit),18 BERGEN Blvd,Fairview,NJ,07022,850000,6,5.0,Fairview,,,,2,,,Active,,,https://www.redfin.com/NJ/Fairview/18-Bergen-Blvd-07022/home/35731845,HCMLS,220007780,N,Y,40.8120059,-74.0035939
MLS Listing,,Single Family Residential,20 Stonybrook Rd,Tenafly,NJ,07670,1999000,4,4.0,Tenafly,,,,2,,,Active,May-15-2022 01:00 PM,May-15-2022 04:00 PM,https://www.redfin.com/NJ/Tenafly/20-Stony-Brook-Rd-07670/home/35875263,NJMLS,22015331,N,Y,40.926404,-73.9457638
MLS Listing,,Multi-Family (2-4 Unit),206 Cambridge Ave,Garfield,NJ,07026,469999,4,2.0,Garfield,,2374,,2,,,Active,,,https://www.redfin.com/NJ/Garfield/206-Cambridge-Ave-07026/home/35902046,NJMLS,22015323,N,Y,40.8722569,-74.1107479
MLS Listing,,Single Family Residential,202 West End Ave,Ridgewood,NJ,07450,1449000,5,3.5,Ridgewood,,12720,,2,,,Active,May-7-2022 01:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/Ridgewood/202-W-End-Ave-07450/home/35841213,NJMLS,22015319,N,Y,40.9783371,-74.1350296
MLS Listing,,Single Family Residential,182 Colonial Ave,Saddle Brook,NJ,07663,849000,5,3.0,Saddle Brook,,5502,,2,,,Active,May-7-2022 01:00 PM,May-7-2022 04:00 PM,https://www.redfin.com/NJ/Saddle-Brook/182-Colonial-Ave-07663/home/35858921,NJMLS,22015314,N,Y,40.9104753,-74.101858
MLS Listing,,Single Family Residential,69 Maryland Rd,Paramus,NJ,07652,989000,4,2.5,Paramus,,10359,,2,,,Active,,,https://www.redfin.com/NJ/Paramus/69-Maryland-Rd-07652/home/35823977,NJMLS,22015306,N,Y,40.97223,-74.0718013
MLS Listing,,Single Family Residential,5 Sunflower Dr,Upper Saddle River,NJ,07458,1699000,5,5.5,Upper Saddle River,,39291,,2,,,Active,,,https://www.redfin.com/NJ/Upper-Saddle-River/5-Sunflower-Dr-07458/home/35877974,NJMLS,22015300,N,Y,41.0532539,-74.1013763
MLS Listing,,Single Family Residential,73 Sunset Ln,Tenafly,NJ,07670,1649000,6,5.0,Tenafly,,7401,,2,,,Active,,,https://www.redfin.com/NJ/Tenafly/73-Sunset-Ln-07670/home/35873720,NJMLS,22015299,N,Y,40.9307229,-73.9697565
MLS Listing,,Townhouse,1275 Anderson Ave #1,Fort Lee,NJ,07024,888000,4,2.5,Fort Lee,2575,,,2,345,,Active,,,https://www.redfin.com/NJ/Fort-Lee/1275-Anderson-Ave-07024/unit-1/home/179128496,NJMLS,22015293,N,Y,40.8419648,-73.9810401
MLS Listing,,Single Family Residential,61 Sherwood Ave,Englewood Cliffs,NJ,07632,2198000,5,4.5,Englewood Cliffs,,9348,,2,,,Active,,,https://www.redfin.com/NJ/Englewood-Cliffs/61-Sherwood-Ave-07632/home/35720869,NJMLS,22015292,N,Y,40.8788569,-73.9550168
MLS Listing,,Single Family Residential,707 Ramapo Valley Rd,Mahwah,NJ,07430,1249000,5,3.5,Mahwah,,80150,,2,,,Active,May-7-2022 12:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/NJ/Mahwah/707-Ramapo-Valley-Rd-07430/home/35668363,NJMLS,22015290,N,Y,41.074592,-74.1945217
MLS Listing,,Single Family Residential,210 N Woodland St,Englewood,NJ,07631,2699999,7,5.0,Englewood,,47607,,2,,,Active,May-8-2022 12:30 PM,May-8-2022 02:30 PM,https://www.redfin.com/NJ/Englewood/210-N-Woodland-St-07631/home/35717463,NJMLS,22015289,N,Y,40.8923199,-73.9561419
MLS Listing,,Single Family Residential,320 Rivervale Ave,Norwood,NJ,07648,774900,4,3.0,Norwood,,30000,,3,,,Active,,,https://www.redfin.com/NJ/Norwood/320-Rivervale-Ave-07648/home/35806927,NJMLS,22015269,N,Y,41.0015051,-73.9608026
MLS Listing,,Single Family Residential,453 Colonial Blvd,Washington Township,NJ,07676,825000,4,3.0,Washington Township,,15730,,3,,,Active,,,https://www.redfin.com/NJ/Ridgewood/453-Colonial-Blvd-07676/home/35883729,NJMLS,22015241,N,Y,40.9901921,-74.0542928
MLS Listing,,Multi-Family (2-4 Unit),81 Somerset St #2,Garfield City,NJ,07026-3029,359900,8,2.0,Garfield City,,2613,,3,,,Active,,,https://www.redfin.com/NJ/Garfield/81-Somerset-St-07026/unit-2/home/179298651,GSMLS,3779201,N,Y,40.8670177,-74.1067217
MLS Listing,,Multi-Family (2-4 Unit),2461 Rossett St,Fort Lee,NJ,07024,1899999,8,7.0,Fort Lee,,,,3,,,Active,,,https://www.redfin.com/NJ/FORT-LEE/2461-ROSSETT-ST-07024/home/35738992,NJMLS,22015203,N,Y,40.868453,-73.96743
MLS Listing,,Single Family Residential,725 MOLA Blvd,Elmwood Park,NJ,07407,499000,4,2.0,Elmwood Park,,,,3,,,Active,,,https://www.redfin.com/NJ/Elmwood-Park/725-Mola-Blvd-07407/home/35707964,HCMLS,220007702,N,Y,40.8919618,-74.1120441
MLS Listing,,Single Family Residential,132 Midwood Rd,Paramus,NJ,07652,1265000,5,5.0,Paramus,,26000,,3,,,Active,May-7-2022 01:00 PM,May-7-2022 04:00 PM,https://www.redfin.com/NJ/Paramus/132-Midwood-Rd-07652/home/35820349,NJMLS,22015195,N,Y,40.9521282,-74.0825397
MLS Listing,,Single Family Residential,12 THE ESPLANADE,Alpine,NJ,07620,15088000,7,8.0,Alpine,,,,3,,,Active,,,https://www.redfin.com/NJ/Alpine/12-The-Esplanade-07620/home/35675328,HCMLS,220007695,N,Y,40.9325084,-73.9324459
MLS Listing,,Single Family Residential,87 Walnut Ct,Englewood,NJ,07631,1850000,6,4.0,Englewood,,22695,,3,,,Active,,,https://www.redfin.com/NJ/Englewood/87-Walnut-Ct-07631/home/35716636,NJMLS,22015193,N,Y,40.8921621,-73.9647745
MLS Listing,,Single Family Residential,6 Danebury Downs,Upper Saddle River,NJ,07458,899000,4,3.0,Upper Saddle River,,37462,,3,,,Active,,,https://www.redfin.com/NJ/Upper-Saddle-River/6-Danebury-Downs-07458/home/35876908,NJMLS,22015188,N,Y,41.0599931,-74.1027298
MLS Listing,,Single Family Residential,152 W Clinton Ave,Tenafly,NJ,07670,1149000,4,2.5,Tenafly,,6752,,3,,,Active,,,https://www.redfin.com/NJ/Tenafly/152-W-Clinton-Ave-07670/home/35872945,NJMLS,22015174,N,Y,40.9245481,-73.9726033
MLS Listing,,Single Family Residential,366 Beveridge Rd,Ridgewood,NJ,07450,1195000,5,2.5,Ridgewood,,18077,,3,,,Active,May-7-2022 01:00 PM,May-7-2022 04:00 PM,https://www.redfin.com/NJ/Ridgewood/366-Beveridge-Rd-07450/home/35839115,NJMLS,22015162,N,Y,41.0017654,-74.1258082
MLS Listing,,Single Family Residential,20 Mackay Ave,Waldwick,NJ,07463,749000,4,2.5,Waldwick,,8843,,3,,,Active,May-7-2022 01:00 PM,May-7-2022 04:00 PM,https://www.redfin.com/NJ/Waldwick/20-Mackay-Ave-07463/home/35914375,NJMLS,22015155,N,Y,41.0194612,-74.1209909
MLS Listing,,Single Family Residential,456 Linwood Ave,Ridgewood,NJ,07450,525000,4,2.0,Ridgewood,,11848,,3,,,Active,,,https://www.redfin.com/NJ/Ridgewood/456-Linwood-Ave-07450/home/35910282,NJMLS,22015148,N,Y,40.9824751,-74.1043358
